a1,a2,a3,a4,a5,a6,a7,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,c5,c6,c7
0.316413164138794,0.3313896656036377,0.3732471466064453,0.5608770847320557,1.1390550136566162,2.2069039344787598,4.430606842041016,0.08061909675598145,0.12346673011779785,0.7211000919342041,0.4910290241241455,1.1211645603179932,2.2300548553466797,4.447006702423096,0.08058571815490723,0.11789417266845703,0.21994590759277344,0.9566760063171387,1.0238847732543945,2.0441744327545166,4.338408470153809
0.5258698463439941,0.10887503623962402,0.20203304290771484,0.48249030113220215,1.035294771194458,2.1405441761016846,4.40568208694458,0.5247478485107422,0.10062623023986816,0.201218843460083,0.47057390213012695,1.0238265991210938,2.102792501449585,4.354419231414795,0.07610225677490234,0.5665779113769531,0.23045921325683594,0.4927031993865967,1.0627188682556152,2.1169605255126953,4.402389049530029
0.0738229751586914,0.12408208847045898,0.7306740283966064,0.46290159225463867,1.0576515197753906,2.1512720584869385,4.54514217376709,0.07872462272644043,0.13116216659545898,0.27272653579711914,0.931488037109375,1.0241520404815674,1.9983410835266113,4.57677698135376,0.07711195945739746,0.1363203525543213,0.2536501884460449,0.9408843517303467,1.0542559623718262,2.0992279052734375,4.411060333251953
0.08258938789367676,0.17549800872802734,0.32206058502197266,0.5571973323822021,1.1278767585754395,2.223675489425659,4.521147727966309,0.07749199867248535,0.11637020111083984,0.705420732498169,0.5552792549133301,1.1676533222198486,2.2716190814971924,4.5964531898498535,0.0753941535949707,0.12158608436584473,0.7387559413909912,0.5087320804595947,1.1423659324645996,2.0857932567596436,4.6284074783325195
